  0.19928698E+01  0.62585013E+01
  0.20044164E+01  0.62535248E+01
  0.20159631E+01  0.62521920E+01
  0.20275097E+01  0.62544917E+01
  0.20390564E+01  0.62603719E+01
  0.20506030E+01  0.62697388E+01
  0.20621497E+01  0.62824568E+01
  0.20736963E+01  0.62983472E+01
  0.20852430E+01  0.63171796E+01
  0.20967896E+01  0.63386358E+01
  0.21083363E+01  0.63621533E+01
  0.21198829E+01  0.63859627E+01
  0.21314296E+01  0.63961136E+01
  0.21429762E+01  0.63588750E+01
  0.21545229E+01  0.63078388E+01
  0.21660695E+01  0.62555448E+01
  0.21776162E+01  0.62034861E+01
  0.21891628E+01  0.61520469E+01
  0.22007095E+01  0.61013936E+01
  0.22122561E+01  0.60516287E+01
